stationName,stationLatitude,stationLongitude,station_no,addr1,addr2,x,y
3772. 길성그랑프리텔아파트,37.5692482,126.8165054,3772, 방화1동, 강서구,57,127
3774. 마곡9단지 910동 상가앞,37.56108475,126.8167954,3774, 공항동, 강서구,57,127
3775. 가양오토갤러리,37.56644058,126.844307,3775, 가양1동, 강서구,58,127
3776. 김포공항사거리,37.5675354,126.8051834,3776, 방화2동, 강서구,57,127
3778. 김포공항입구 교차로,37.56179428,126.80793,3778, 공항동, 강서구,57,127
3780. 등촌서광아파트,37.55755234,126.8562546,3780, 등촌1동, 강서구,58,126
3781. 강서아동복지센터,37.58458328,126.8109207,3781, 방화2동, 강서구,57,127
3782. 겸재정선미술관,37.57128906,126.8377762,3782, 가양1동, 강서구,57,127
3783. 마곡금호어울림아파트,37.57410049,126.8371124,3783, 가양1동, 강서구,57,127
3784. 벽산아파트,37.57531738,126.8366699,3784, 가양1동, 강서구,57,127
3785. 마곡14단지 1408동앞,37.55737305,126.8233261,3785, 공항동, 강서구,57,126
3786. 강서힐스테이트 상가 앞,37.54663849,126.8365784,3786, 우장산동, 강서구,57,126
3787. 가양나들목,37.57386398,126.8434753,3787, 가양1동, 강서구,57,127
3789. 염창나들목,37.55680466,126.8715591,3789, 염창동, 강서구,58,126
3792. 화곡본동시장 입구,37.54382706,126.843689,3792, 화곡본동, 강서구,58,126
3793. 더리브골드타워,37.56557083,126.8462448,3793, 가양1동, 강서구,58,127
3794. 안양천합수부(현대3차아파트),37.55195236,126.876709,3794, 염창동, 강서구,58,126
3796. 송정역 3번출구 앞,37.56087875,126.8135452,3796, 공항동, 강서구,57,127
3797. 마곡수명산파크7단지 710동 앞,37.54857254,126.8207626,3797, 발산1동, 강서구,57,126
3798. 그랜드아이파크아파트 앞,37.55510712,126.8515472,3798, 화곡6동, 강서구,58,126
3799. 국립항공박물관,37.55688477,126.8092651,3799, 공항동, 강서구,57,126
3801. 이랜드글로벌R&D센터,37.56719208,126.8347549,3801, 가양1동, 강서구,57,127
3802. 관악구민체육센터,37.47288132,126.9600372,3802, 낙성대동, 관악구,60,125
3803. 남서울중학교,37.48313141,126.9213562,3803, 신사동, 관악구,59,125
3804. 낙성대공원,37.47185516,126.9587174,3804, 낙성대동, 관악구,60,125
3806. 낙성대 교수아파트,37.46895981,126.9576569,3806, 낙성대동, 관악구,59,125
3807. 관악우체국 교차로,37.48497391,126.934372,3807, 은천동, 관악구,59,125
3810. 신봉천주유소 B,37.47888184,126.9584198,3810, 낙성대동, 관악구,59,125
3811.신사로입구,37.48675156,126.9227219,3811, 신사동, 관악구,59,125
3812. KT관악지점,37.48163223,126.9471893,3812, 청룡동, 관악구,59,125
3813. 낙성대역 5번출구,37.47752762,126.9627686,3813, 행운동, 관악구,60,125
3814. 난곡사거리 ,37.48204803,126.9152451,3814, 신사동, 관악구,59,125
3815. 광일빌딩,37.47639847,126.9768372,3815, 인헌동, 관악구,60,125
3816. 관악 GSfresh,37.47909164,126.9494171,3816, 청룡동, 관악구,59,125
3818. 은천교회 앞,37.48857117,126.9213867,3818, 신림동, 관악구,59,125
3819. 서울대벤처타운역,37.4722023,126.9339066,3819, 서림동, 관악구,59,125
3820. 은천삼거리,37.48506546,126.9554596,3820, 행운동, 관악구,59,125
"3822.신림4,5동교",37.48531723,126.9246597,3822,신림동, 관악구,59,125
3853. 어린이대공원역 2번출구,37.54764938,127.074707,3853, 능동, 광진구,61,126
3860. 건국대학교 정문 앞,37.5465126,127.0757141,3860, 화양동, 광진구,61,126
3863. 동일로58길 입구,37.55775452,127.0729752,3863, 군자동, 광진구,61,127
3864. 광진소방서 앞,37.5450058,127.083374,3864, 구의1동, 광진구,62,126
3865. 이튼타워리버 2차,37.53520966,127.0690002,3865, 자양3동, 광진구,61,126
3868. 자양한강도서관,37.52916336,127.0779877,3868, 자양2동, 광진구,62,126
3873. 동서울우편집중국 앞,37.53470993,127.0844727,3873, 자양1동, 광진구,62,126
3878. 장로회신학대학교 주기철 기념관,37.54983902,127.1030273,3878, 광장동, 광진구,62,126
3879. 중랑천 뚝방길 산책로 입구,37.56628036,127.0774765,3879, 중곡3동, 광진구,62,127
3880. 홍련봉 공원,37.54896927,127.0935288,3880, 구의2동, 광진구,62,126
3881. 신자초교입구 교차로,37.53298569,127.0757904,3881, 자양2동, 광진구,61,126
3882. 자양2동 주민센터,37.52879333,127.0846329,3882, 자양2동, 광진구,62,126
3886.광진구 민방위교육센터,37.5391922,127.0980148,3886,구의3동, 광진구,62,126
3890. 웰츠타워 오피스텔,37.53803253,127.0835571,3890, 자양1동, 광진구,62,126
3902. 항동지구5단지 501동 앞,37.47819901,126.8248749,3902, 오류2동, 구로구,57,125
3903. 현대아파트 앞,37.49333954,126.8591766,3903, 개봉2동, 구로구,58,125
3904. 테크노마트 앞,37.50624084,126.8911438,3904, 구로5동, 구로구,58,125
3905. 희훈타워빌 앞,37.50191498,126.8892441,3905, 구로5동, 구로구,58,125
3906. 천왕차량사업소 입구,37.47604752,126.8450165,3906, 오류2동, 구로구,58,125
3907. 신도림7차e편한세상아파트 806동 앞,37.50862503,126.8835373,3907, 신도림동, 구로구,58,125
3908. 오류동 다숲오피스텔 앞,37.49267197,126.8416214,3908, 오류2동, 구로구,57,125
3910. 목양전원교회 앞 로터리,37.48389053,126.8221817,3910, 구로구, 서울특별시,57,125
3911. 항동하버리안2단지아파트 후문,37.48337555,126.8224793,3911, 구로구, 서울특별시,57,125
3912. 삼호아파트 앞,37.49385834,126.8564682,3912, 개봉2동, 구로구,58,125
3914. 신도림쌍용플래티넘노블아파트 앞,37.50126266,126.891182,3914, 구로5동, 구로구,58,125
3915. 동선아파트 앞,37.49382782,126.8390732,3915, 오류1동, 구로구,57,125
3917. 성공회대학교,37.48859024,126.8247833,3917, 오류2동, 구로구,57,125
3918. 이좋은집오피스텔 앞,37.4949913,126.8418503,3918, 오류1동, 구로구,57,125
3919. 구로역·NC신구로점 버스정류장(구로역 방면),37.50096512,126.88237,3919, 구로5동, 구로구,58,125
3920. 개봉역2번출구 B,37.49555206,126.8569794,3920, 개봉1동, 구로구,58,125
3922. 서울남부교정시설 앞,37.47715378,126.839859,3922, 오류2동, 구로구,57,125
3923. 구로공구상가 앞,37.50075531,126.8770828,3923, 구로2동, 구로구,58,125
3924. 오류동 계림웨스트밸리 앞,37.49090958,126.8296509,3924, 오류2동, 구로구,57,125
3925. 중앙유통단지 앞 B,37.50127029,126.8767853,3925, 구로2동, 구로구,58,125
3927. 구로월드아파트 앞,37.50519562,126.8761902,3927, 구로2동, 구로구,58,125
3928.고척아이파크아파트 106동 앞,37.49801254,126.8609848,3928, 고척1동, 구로구,58,125
3929. 고척아이파크아파트 205동 앞,37.50108719,126.8604584,3929, 고척1동, 구로구,58,125
3930. 온수역 2번 출구 앞,37.49179459,126.8250046,3930, 수궁동, 구로구,57,125
3931. 천왕역 3번 출구 뒤,37.48690414,126.8389435,3931, 오류2동, 구로구,57,125
3932. 개봉센트레빌레우스아파트 앞,37.49752045,126.8529511,3932, 개봉1동, 구로구,58,125
3933. 오류동부골든아파트 후문 옆,37.49938202,126.8411408,3933, 오류1동, 구로구,57,125
3934. 철도교통관제센터 정문 앞,37.49708176,126.8778839,3934,구로1동, 구로구,58,125
3935. 고대구로병원 앞,37.49312592,126.8842468,3935, 구로2동, 구로구,58,125
3956. 대륭테크노타운21차 앞,37.46557617,126.8872452,3956, 독산1동, 금천구,58,125
3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,37.45739746,126.8934174,3958, 독산1동, 금천구,58,124
3959. 시흥사거리(시흥동 994-3 앞),37.45415115,126.9004517,3959, 시흥1동, 금천구,59,124
3963. 에이스 하드웨어(시흥대로 396) 앞,37.46865845,126.898262,3963, 독산4동, 금천구,58,125
3966. 독산역1번출구 B,37.46709442,126.8892059,3966, 독산1동, 금천구,58,125
3967. 혜명양로원 담장 옆(2),37.45191956,126.9137573,3967, 시흥5동, 금천구,59,124
3968. 독산동 현대홈타운 금천과선교 앞,37.46222305,126.8918152,3968,독산1동, 금천구,58,124
3969. 독산역 롯데캐슬 104동 앞,37.46239853,126.8917542,3969, 독산1동, 금천구,58,124
3970. 시흥4동주민센터 앞,37.45894241,126.9059296,3970, 시흥4동, 금천구,59,124
3971. 순흥안씨묘 건너편,37.45838165,126.9080734,3971, 시흥4동, 금천구,59,124
3972. 산기슭공원 앞,37.46272278,126.9072189,3972, 시흥4동, 금천구,59,124
3973. 독산2동주민센터 앞,37.4632225,126.9035721,3973, 독산2동, 금천구,59,124
3974.  안천중학교,37.45936584,126.8867798,3974, 금천구, 서울특별시,58,124
3975.현대시티아울렛 가산,37.47739792,126.8887787,3975, 가산동, 금천구,58,125
3980. 금천현대홈타운 후문 서부샛길,37.46139526,126.8900375,3980, 독산1동, 금천구,58,124
3983. 금천구청역 1번 출구,37.45703506,126.8943253,3983, 독산1동, 금천구,58,124
3984. 가산롯데아이티캐슬,37.47636795,126.8808365,3984, 가산동, 금천구,58,125
3985. 디폴리스 지식산업센터,37.48017502,126.8768005,3985, 가산동, 금천구,58,125
3986.청년주택 독산동점,37.46754074,126.8928223,3986, 독산1동, 금천구,58,125
3987. LG전자가산A와 가산테라타워 사이,37.47520447,126.8901291,3987, 가산동, 금천구,58,125
3988. 엘아르베뉴 102동 앞,37.47452545,126.8870773,3988, 가산동, 금천구,58,125
4002. 상계주공 14단지 상가 앞,37.66963577,127.0597076,4002, 상계9동, 노원구,61,129
4004. 당고개입구오거리 당현천변,37.66260529,127.0755768,4004,상계3·4동, 노원구,61,129
4005. 중계2차 한화꿈에그린 101동 인근,37.65955734,127.0752564,4005, 중계4동, 노원구,61,129
4007. 노원 을지대학교 병원,37.63666916,127.0696945,4007, 하계1동, 노원구,61,128
4008. 하계 어린이 공원,37.63341522,127.0691605,4008, 하계1동, 노원구,61,128
4009. 월계프라자,37.63284302,127.0521317,4009, 월계2동, 노원구,61,128
4011. 월계 센트럴 아이파크,37.62917328,127.0569305,4011, 월계2동, 노원구,61,128
4013. 중계 롯데마트,37.64584351,127.070755,4013, 중계1동, 노원구,61,128
4014. 당고개역 3번 출구,37.67030334,127.0788422,4014, 상계3·4동, 노원구,62,129
4016. 노원 마들스타디움,37.64530945,127.0574417,4016, 상계6·7동, 노원구,61,128
4017. 월계 청백1단지 아파트 정류장,37.63459396,127.052063,4017, 월계2동, 노원구,61,128
4018. 상계주공15단지 버스정류소,37.66782761,127.056839,4018, 상계9동, 노원구,61,129
4019. 상계주공10단지 버스정류소,37.66214371,127.058197,4019, 상계10동, 노원구,61,129
4020. 중계동 성모빌딩 앞 ,37.65116119,127.0765915,4020, 중계1동, 노원구,61,129
4021. 중계본동 입구,37.64426041,127.083313,4021, 중계본동, 노원구,62,128
4023. 월계역 1번 출구,37.63441086,127.0588684,4023, 월계2동, 노원구,61,128
4024. 꿈의숲 SK뷰 아파트,37.62045288,127.054451,4024,월계1동, 노원구,61,128
4025. 한천교 동편,37.62533569,127.0701904,4025, 공릉1동, 노원구,61,128
4026. 상계주공1단지아파트,37.64795303,127.0579376,4026, 상계6·7동, 노원구,61,128
4027. 한내 행복발전소 옆,37.62741089,127.0621414,4027,월계3동, 노원구,61,128
4028. 한일유앤아이아파트 105동 인근,37.65351868,127.0713043,4028, 상계2동, 노원구,61,129
4029. 청소년수련관 후문,37.6396637,127.0604172,4029, 중계2·3동, 노원구,61,128
4031. 청암예술학교 앞,37.65153503,127.0732727,4031, 중계1동, 노원구,61,129
4032. 불암주유소 앞,37.65149689,127.0770416,4032, 중계본동, 노원구,61,129
4033. 녹천역 4번 출구 옆,37.64292908,127.0519486,4033, 월계2동, 노원구,61,128
4035. 휴플러스 수락한신아파트 101동 앞,37.674366,127.0594711,4035, 상계1동, 노원구,61,129
4036. 하계역 6번출구,37.63793945,127.0671539,4036, 하계1동, 노원구,61,128
4037. 물넘이교,37.65408325,127.0719528,4037, 중계1동, 노원구,61,129
4039. 서울시 북부여성발전센터,37.64304352,127.0621338,4039, 중계2·3동, 노원구,61,128
4040. 공릉로 26길,37.61965561,127.0814667,4040, 공릉2동, 노원구,62,128
4041. 공릉역3번출구,37.62500381,127.0730133,4041, 공릉1동, 노원구,61,128
4042. 상계문화정보도서관,37.67851257,127.0517426,4042, 상계1동, 노원구,61,129
4043. 상계주공13단지 1301동,37.66674042,127.0638886,4043, 상계9동, 노원구,61,129
4044. 공릉산 백세문 입구,37.62812042,127.0854874,4044, 공릉2동, 노원구,62,128
4045. 은하수 공원,37.63000488,127.0440979,4045, 월계2동, 노원구,61,128
4054. 창동한신아파트 버스정류소,37.64601898,127.0352707,4054, 창1동, 도봉구,61,128
4058. 다락원체육공원 전망대 입구,37.69101334,127.0491638,4058, 도봉구, 서울특별시,61,129
4062. 평화도봉공원 주변,37.66252136,127.0427094,4062, 방학1동, 도봉구,61,129
4064. 신창아파트 입구 앞,37.64051056,127.0408249,4064, 창3동, 도봉구,61,128
4065. 창동역 1번출구 앞,37.65373611,127.0492935,4065, 창4동, 도봉구,61,129
4073.방아골종합사회복지관,37.66927338,127.0324326,4073, 방학2동, 도봉구,61,129
4074. 도봉구육아종합지원센터(창동),37.63342667,127.0411606,4074, 창3동, 도봉구,61,128
4076. 도봉통합복지센터 뒤 중랑천 변,37.65999603,127.0512772,4076, 창4동, 도봉구,61,129
4077. 도봉제1교,37.67984772,127.0503845,4077, 도봉2동, 도봉구,61,129
4078. 원당공원 앞,37.65854645,127.0276794,4078, 방학3동, 도봉구,61,129
4080. 창동주공19단지앞 ,37.65250778,127.0522766,4080, 창4동, 도봉구,61,129
4083.도봉아이나라도서관 앞,37.65898895,127.049736,4083, 창4동, 도봉구,61,129
4084. 도봉동실내스포츠센터,37.68125534,127.0504761,4084, 도봉2동, 도봉구,61,129
4086. 도봉로 534,37.6529541,127.0375443,4086, 창5동, 도봉구,61,129
4087. 우이교 교차로,37.6432457,127.031601,4087, 창2동, 도봉구,61,128
4088. 김근태도서관,37.68750763,127.0426331,4088, 도봉1동, 도봉구,61,129
4089. 동부센트레빌 앞,37.66299057,127.0386429,4089, 방학1동, 도봉구,61,129
4090. 녹천교 앞 사거리,37.64564514,127.054596,4090, 창4동, 도봉구,61,128
4091. 방학역2번출구,37.66922379,127.0444183,4091, 방학1동, 도봉구,61,129
4092. 도봉경찰서 교차로,37.65265656,127.053093,4092, 창4동, 도봉구,61,129
4094.도봉여성센터,37.66334915,127.0304565,4094, 방학3동, 도봉구,61,129
4095. 방학브라운스톤아파트,37.66289139,127.0454025,4095, 방학1동, 도봉구,61,129
4102. 휘경1동주민센터 앞,37.59286499,127.0655594,4102, 휘경1동, 동대문구,61,127
4103. 휘경sk뷰아파트 앞,37.59383774,127.0678177,4103, 휘경1동, 동대문구,61,127
4104. 외대앞역 교차로,37.59436417,127.0645981,4104, 휘경1동, 동대문구,61,127
4105. 서울교통공사사거리 교통섬,37.56324005,127.057991,4105, 장안1동, 동대문구,61,127
4107. 장안동근린공원 입구,37.57633209,127.0717239,4107, 장안2동, 동대문구,61,127
4108. 답십리파크자이아파트 앞,37.5676918,127.0578919,4108, 답십리2동, 동대문구,61,127
4110. 용두롯데캐슬리치아파트 앞,37.57958603,127.0302429,4110, 용신동, 동대문구,61,127
4113. 한국국방연구원 앞,37.59139633,127.0402985,4113, 청량리동, 동대문구,61,127
4114. 휘경여중고삼거리,37.58392334,127.0682755,4114, 휘경2동, 동대문구,61,127
4116. 이문e편한세상아파트 앞,37.60460281,127.0669251,4116, 이문1동, 동대문구,61,128
4117. 휘경119안전센터 앞,37.59087372,127.065361,4117, 휘경2동, 동대문구,61,127
4121. 서울문화재단 앞,37.57130051,127.0336227,4121, 용신동, 동대문구,61,127
4122. 청계9가교차로 앞,37.57014847,127.0299225,4122, 용신동, 동대문구,61,127
4123. 배봉초교 교차로,37.57846832,127.0668945,4123, 전농2동, 동대문구,61,127
4128.  종암초등학교 뒤(새울센스빌),37.58265686,127.0319672,4128, 제기동, 동대문구,61,127
4131. 베네스트 오피스텔 앞,37.57817078,127.0317001,4131, 용신동, 동대문구,61,127
4132. 이문삼익아파트 앞,37.5963974,127.0677643,4132, 이문2동, 동대문구,61,127
4133.래미안허브리츠아파트 앞,37.57426071,127.0354538,4133, 용신동, 동대문구,61,127
4134. 제기동 현대아파트 앞,37.57994843,127.0353241,4134, 제기동, 동대문구,61,127
4135. 삼성생명 앞,37.57902145,127.042244,4135, 용신동, 동대문구,61,127
4136. 롯데캐슬SKY-L65 D동 앞,37.5776329,127.0446396,4136, 전농1동, 동대문구,61,127
4152. 상도효성해링턴플레이스,37.50543213,126.9415131,4152, 상도2동, 동작구,59,125
4153. 흑석동효사정앞,37.51120377,126.9612808,4153, 흑석동, 동작구,60,126
4158. 노량진근린공원,37.50680542,126.9285049,4158, 대방동, 동작구,59,125
4162. 노량진1동 청소년독서실,37.50785828,126.9471359,4162, 노량진1동, 동작구,59,125
4167. 구로교 아래,37.48500824,126.9035034,4167, 신대방1동, 동작구,59,125
4169. 신대방삼거리,37.49845505,126.9279785,4169, 신대방2동, 동작구,59,125
4173. 중대후문 마을버스정류장,37.50444412,126.9502564,4173, 상도1동, 동작구,59,125
4175. 대방역2번출구,37.51262665,126.9274139,4175, 대방동, 동작구,59,126
4177. 롯데캐슬 101동 앞,37.50157547,126.9459076,4177, 상도2동, 동작구,59,125
4178. 이수성결교회 옆,37.49814987,126.9836884,4178, 사당2동, 동작구,60,125
4179. 보라매병원역 1번출구,37.49322128,126.9234314,4179, 신대방2동, 동작구,59,125
4180. 흑석동주민센터 입구,37.50682831,126.9667358,4180, 흑석동, 동작구,60,125
4181. 보라매공원역 2번출구,37.49582291,126.9178162,4181, 신대방2동, 동작구,59,125
4202. 프런트원(공덕역4번출구 앞),37.54585266,126.9525986,4202, 공덕동, 마포구,59,126
4206. 광흥창역5번출구,37.54737854,126.931633,4206, 서강동, 마포구,59,126
4207. 아만티호텔 앞,37.5573082,126.9188538,4207, 서교동, 마포구,59,126
4208. 스타벅스(동교동) 앞,37.5566597,126.9198685,4208, 서교동, 마포구,59,126
4210. 가좌행복주택 앞,37.56949234,126.9118424,4210, 성산2동, 마포구,59,127
4211. 시석빌딩 앞,37.5483017,126.9167175,4211, 합정동, 마포구,59,126
4212. 한화오벨리스크 앞,37.58332062,126.8815613,4212, 마포구, 서울특별시,58,127
4213. 마포구중앙도서관 정문 앞,37.56415558,126.9081497,4213, 성산1동, 마포구,59,127
4214. JTBC 앞,37.57730484,126.8901825,4214, 상암동, 마포구,58,127
4216. 망원정 앞,37.5500679,126.9048004,4216, 합정동, 마포구,59,126
4217. 한강공원 망원나들목,37.55557632,126.8968887,4217, 망원1동, 마포구,58,126
4218. 디지털매직스페이스,37.58119965,126.8895798,4218, 상암동, 마포구,58,127
4220. 신촌 청년주택,37.54985428,126.9320374,4220, 서강동, 마포구,59,126
4221. 솔리스타오피스텔(공덕동주민센터),37.55015945,126.9605255,4221, 공덕동, 마포구,60,126
4222. 서울디자인고등학교 앞,37.54568481,126.9467697,4222, 염리동, 마포구,59,126
4224. 서부운전면허시험장,37.57892227,126.882164,4224, 상암동, 마포구,58,127
4226. 마포프레스티지자이 1,37.55152893,126.9466934,4226, 염리동, 마포구,59,126
4233. 코오롱아파트사거리,37.56303787,126.9214325,4233, 연남동, 마포구,59,127
4234. 에스테반,37.54891968,126.9595184,4234, 공덕동, 마포구,59,126
4238. 상암한샘빌딩앞,37.57649231,126.898674,4238, 상암동, 마포구,58,127
4240. 아현문화건강센터,37.55235291,126.9514771,4240,아현동, 마포구,59,126
4244. 당인리발전소 공원 앞,37.54529572,126.9176483,4244, 합정동, 마포구,59,126
4246. 상수역새마을금고,37.54758835,126.9246445,4246, 서강동, 마포구,59,126
4247. 서울서부지방법원등기국앞,37.55184937,126.9547806,4247,아현동, 마포구,59,126
4248. 신촌 교보빌딩,37.5560112,126.9403458,4248, 대흥동, 마포구,59,126
4253. 홍은도담도서관,37.60169601,126.9491653,4253, 홍은1동, 서대문구,59,127
4255. 래미안 루센티아 아파트 108동 앞,37.57504272,126.917366,4255, 남가좌1동, 서대문구,59,127
4262. 서대문자연사박물관 입구,37.57540131,126.9354401,4262, 연희동, 서대문구,59,127
4264. 홍남교 버스정류장,37.57675552,126.9282761,4264, 남가좌1동, 서대문구,59,127
4265. 안산초등학교 앞,37.57987976,126.952301,4265, 홍제2동, 서대문구,59,127
4266.국민연금공단충정로사옥,37.56184769,126.9641495,4266, 충현동, 서대문구,60,127
4267. 서대문역 2번 출구,37.56599045,126.9660721,4267, 충현동, 서대문구,60,127
4269. 연희IC 남측,37.56355667,126.9282761,4269, 연희동, 서대문구,59,127
4270. 우국한마음 아파트 맞은편,37.57913971,126.9345093,4270, 남가좌1동, 서대문구,59,127
4271. 충정로역 1번 출구,37.55942535,126.9630585,4271, 충현동, 서대문구,60,127
4272. 홍남교 사거리,37.57601929,126.9268341,4272, 남가좌2동, 서대문구,59,127
4273. 홍연2교 사거리,37.57716751,126.9290619,4273, 남가좌1동, 서대문구,59,127
4274. 신촌 파랑고래 입구,37.55687714,126.9360352,4274, 신촌동, 서대문구,59,126
4275.농협생명본사빌딩 서관,37.56233597,126.9690933,4275, 충현동, 서대문구,60,127
4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),37.47171783,127.038887,4303, 양재2동, 서초구,61,125
4304. 서울고앞,37.48339462,127.0073624,4304, 서초3동, 서초구,60,125
4305. 서일스포츠센터,37.49801636,127.0222244,4305, 서초4동, 서초구,61,125
4306. 서래공원 앞,37.50150681,127.003479,4306, 반포4동, 서초구,60,125
4307. 고투몰 gate 15옆,37.50723267,127.0094528,4307, 반포3동, 서초구,60,125
4309. 서초케이타운앞,37.45766449,127.0593185,4309, 안골, 서초구,61,124
4310. 염곡동(염통골) 입구,37.46220779,127.0486755,4310, 내곡동, 서초구,61,124
4312. 반포미도2차아파트 옆,37.50320435,127.0065308,4312, 반포4동, 서초구,60,125
4313. 반포종합운동장,37.49979782,126.9964676,4313, 반포2동, 서초구,60,125
4314. 탑성마을 버스정거장 옆,37.45916748,127.0554428,4314, 내곡동, 서초구,61,124
4315. 이투스교육 앞,37.48389053,127.0290527,4315, 서초2동, 서초구,61,125
4316. 고속터미널역 3번출구,37.50365829,127.0059433,4316, 반포4동, 서초구,60,125
4317. 양재근린공원,37.47039795,127.0424118,4317, 양재2동, 서초구,61,125
4318. 방배역 2번 출구,37.48116684,126.9975891,4318, 방배3동, 서초구,60,125
4319. 삼성전자R&D어린이집 뒤,37.46559143,127.021843,4319, 양재1동, 서초구,61,125
4320. 신영체르니 아파트,37.47901154,127.0414429,4320, 양재1동, 서초구,61,125
4322.서울추모공원 입구,37.45429993,127.0428314,4322, 양재2동, 서초구,61,124
4323. 내곡도서관,37.45199966,127.0539169,4323, 내곡동, 서초구,61,124
4324. 세화고등학교,37.50209427,126.9914703,4324, 반포2동, 서초구,60,125
4327. 몽마르뜨공원입구,37.4928894,127.0026474,4327, 서초3동, 서초구,60,125
4329. SC제일은행 양재동지점 앞,37.48573685,127.0331574,4329, 서초2동, 서초구,61,125
4332. 이수교차로,37.49817276,126.9844818,4332, 방배4동, 서초구,60,125
4333. 서울고등학교 건너편,37.48285294,127.0059738,4333, 서초3동, 서초구,60,125
4334. 인재개발원 데이터센터,37.4801178,127.0218048,4334, 서초1동, 서초구,61,125
4336. 서울교육청 교육연수원 앞,37.473423,126.9977722,4336, 방배3동, 서초구,60,125
4337. 우면산등산로 입구,37.47691727,127.0061112,4337, 방배3동, 서초구,60,125
4338.새정이마을버스정류장 앞,37.43474579,127.0659485,4338, 양재2동, 서초구,61,124
4340. 방배래미안아트힐아파트 앞,37.47730637,127.0059204,4340, 방배3동, 서초구,60,125
4341. 영동1교 북단,37.47555923,127.0382614,4341, 양재1동, 서초구,61,125
4343. 헌인릉 입구,37.46066284,127.0812988,4343,내곡동, 서초구,62,124
4353. 코오롱디지털타워 3차앞,37.54655838,127.0499878,4353, 성수1가2동, 성동구,61,126
4360. 르노삼성자동차 성수사업소 앞,37.54824448,127.0595779,4360, 성수2가3동, 성동구,61,126
4362. 행당중학교 후문,37.5540123,127.0415497,4362, 사근동, 성동구,61,126
4363. 신금호역 2번출구 앞,37.55507278,127.0198898,4363, 금호1가동, 성동구,61,126
4367. kt 행당빌딩 앞,37.55862045,127.0343552,4367, 행당1동, 성동구,61,127
4370. 성동교 사거리,37.55141449,127.044754,4370, 성수1가2동, 성동구,61,126
4373. 서울숲 지식산업센터,37.54127502,127.0484924,4373, 성수1가1동, 성동구,61,126
4377. 우영테크노센터 앞,37.54332352,127.0597153,4377, 성수2가3동, 성동구,61,126
4381. 더스페이스타워 앞,37.55140305,127.0463638,4381, 성수1가2동, 성동구,61,126
4382. 페코텍글로벌허브빌딩 앞,37.54753494,127.0668259,4382, 성수2가3동, 성동구,61,126
4383. 푸조비즈타워 앞,37.54808044,127.0646133,4383, 성수2가3동, 성동구,61,126
4385. 용답동 우체국 주변,37.56168747,127.0615158,4385, 용답동, 성동구,61,127
4386. 현대자동차 동부서비스센터 주변,37.546978,127.0579681,4386, 성수2가3동, 성동구,61,126
4387. 성수역 1번출구 주변,37.54555893,127.0533676,4387, 성수2가3동, 성동구,61,126
4388. 하우스디세종타워 앞,37.54644394,127.0533218,4388, 성수2가3동, 성동구,61,126
4389. 서울숲역3번출구,37.54255676,127.0442352,4389, 성수1가1동, 성동구,61,126
4390. 신답역 1번출구,37.57045364,127.0469437,4390, 용답동, 성동구,61,127
4392. 답십리역 6번출구,37.56678009,127.05233,4392, 용답동, 성동구,61,127
4393. 상원삼거리 장안철교 아래,37.55105209,127.0522232,4393, 송정동, 성동구,61,126
4394.서울시립24시간게스트하우스,37.55433273,127.0582275,4394, 용답동, 성동구,61,126
4406. 장곡초등학교 앞,37.61745453,127.0484467,4406, 장위1동, 성북구,61,128
4408. 돌곶이역 앞,37.61131287,127.0575943,4408, 장위2동, 성북구,61,128
4411. 동산어린이공원 앞,37.60623932,127.0346603,4411, 월곡1동, 성북구,61,128
4414. 안암역 3번 출구,37.58625031,127.0309525,4414, 안암동, 성북구,61,127
4415. 미아초교버스승강장,37.61207962,127.0219803,4415, 송천동, 강북구,61,128
4417. 성북청소년문화의집,37.61566925,127.0087662,4417, 정릉4동, 성북구,60,128
4418. 종암동 동덕여대 제2생활관 앞,37.60108948,127.0333176,4418, 종암동, 성북구,61,127
4419. 성북구 한예종 캠퍼스 본관,37.60665131,127.0561829,4419, 석관동, 성북구,61,128
4420. 성북구 한예종 캠퍼스 별관,37.60289764,127.0584793,4420, 석관동, 성북구,61,128
4421. 롯데캐슬클라시아 입구 앞,37.6069603,127.0260696,4421,길음2동, 성북구,61,128
4423.현대백화점 미아점,37.60884857,127.0284576,4423, 길음2동, 성북구,61,128
4425. 하늘채코오롱아파트 앞,37.61924744,127.0455856,4425, 장위3동, 성북구,61,128
4452. 삼성SDS,37.51633835,127.0998535,4452, 잠실6동, 송파구,62,126
4453. 위례중앙푸르지오 201동 앞,37.47434616,127.1432648,4453, 위례동, 송파구,63,125
4454. 위례 포레샤인 1809동 부근,37.48687744,127.1526947,4454, 위례동, 송파구,63,125
4457. 아산병원 기숙사 부근,37.52478027,127.1091309,4457, 풍납2동, 송파구,62,126
4458. 가락2동주민센터 인근,37.49917603,127.1258926,4458, 가락본동, 송파구,62,125
4460. 올림픽훼미리아파트 112동 앞,37.48807144,127.1186371,4460, 문정2동, 송파구,62,125
4461. 한양3차아파트 3동 앞,37.50585175,127.1219406,4461, 송파2동, 송파구,62,125
4462. 가락중학교 앞,37.50223541,127.1172867,4462, 송파2동, 송파구,62,125
4463. 방이역 2번 출구,37.50801468,127.125946,4463, 오금동, 송파구,62,125
